LandContour,GarageYrBlt,FullBath,1stFlrSF,BsmtFinSF1,TotRmsAbvGrd,ExterQual,OpenPorchSF,Heating,Condition2,OverallQual,GarageCars,KitchenQual,KitchenAbvGr,GrLivArea,2ndFlrSF,CentralAir,BsmtQual,TotalBsmtSF,Fireplaces,SalePrice
Lvl,1956.0,1,1229,1059,6,TA,0,GasA,Norm,4,1,TA,1,1229,0,Y,TA,1134,0,135000
Lvl,1991.0,2,912,48,8,Gd,192,GasA,Norm,7,3,Gd,1,2127,1215,Y,Ex,1104,1,238000
Lvl,1990.0,1,1414,528,6,Ex,51,GasA,Norm,6,2,TA,1,1414,0,Y,Gd,1184,1,176500
Lvl,1994.0,2,936,814,7,Gd,87,GasA,Norm,6,2,Gd,1,1721,785,Y,Gd,928,0,201000
Lvl,,2,1272,1084,9,TA,70,GasA,Norm,5,0,TA,2,2200,928,Y,TA,1272,0,145900
Lvl,2005.0,2,1316,28,6,Gd,0,GasA,Norm,6,2,Gd,1,1316,0,Y,Gd,1316,1,169990
Lvl,1993.0,2,1617,165,5,Gd,69,GasA,Norm,6,2,Gd,1,1617,0,Y,Gd,1604,1,193000
Lvl,1980.0,2,1686,625,7,TA,131,GasA,Norm,6,2,TA,1,1686,0,Y,Gd,1686,1,207500
Lvl,1977.0,2,1126,767,6,TA,0,GasA,Norm,5,2,Ex,1,1126,0,Y,Gd,1126,0,175000
Lvl,2003.0,2,1234,0,10,Gd,100,GasA,Norm,8,3,Ex,1,2374,1140,Y,Gd,1181,1,285000
Lvl,1968.0,2,1098,552,9,TA,43,GasA,Norm,7,2,TA,1,1978,880,Y,TA,832,1,176000
Lvl,2001.0,2,1788,0,7,Gd,151,GasA,Norm,8,2,Ex,1,1788,0,Y,Gd,1753,1,236500
Lvl,1997.0,2,993,0,8,TA,0,GasA,Norm,7,2,Gd,1,2236,1243,Y,Gd,964,1,222000
HLS,2007.0,2,1466,16,7,Gd,18,GasA,Norm,8,3,Gd,1,1466,0,Y,Gd,1466,0,201000
Lvl,1965.0,1,925,338,5,TA,0,GasA,Norm,5,1,TA,1,925,0,Y,TA,925,0,117500
Lvl,2006.0,2,1905,0,8,Ex,191,GasA,Norm,9,3,Ex,1,1905,0,Y,Ex,1905,1,320000
Lvl,2004.0,2,1500,20,6,Gd,36,GasA,Norm,7,2,Gd,1,1500,0,Y,Gd,1500,0,190000
HLS,1960.0,2,2069,425,9,TA,0,GasA,Norm,7,2,Gd,1,2069,0,Y,Gd,585,1,242000
Lvl,1953.0,1,747,0,5,TA,0,GasA,Norm,4,2,TA,1,747,0,Y,Fa,600,0,79900
Lvl,2003.0,2,1200,833,5,Gd,41,GasA,Norm,7,2,Gd,1,1200,0,Y,Gd,1176,0,184900
Lvl,2005.0,2,1113,341,8,Gd,48,GasA,Norm,7,2,Gd,1,1971,858,Y,Gd,1113,1,253000
Lvl,2006.0,2,1391,464,7,Gd,90,GasA,Norm,7,3,Gd,1,1962,571,Y,Gd,1391,0,239799
Lvl,1940.0,2,1207,0,10,TA,0,GasA,Norm,7,1,TA,1,2403,1196,Y,TA,1032,2,244400
Lvl,1976.0,2,1728,936,8,TA,0,GasA,Norm,6,2,TA,2,1728,0,Y,TA,1728,0,150900
Lvl,1999.0,2,1022,772,8,Gd,0,GasA,Norm,7,2,Gd,1,2060,1038,Y,Gd,992,1,214000
Lvl,,2,1440,1440,8,TA,0,GasA,Norm,4,0,TA,2,1440,0,Y,Gd,1440,0,150000
Low,1967.0,2,1632,0,8,TA,0,GasA,Norm,5,2,TA,2,1632,0,Y,TA,1632,0,143000
Lvl,1958.0,1,1344,111,7,TA,118,GasA,Norm,6,2,Gd,1,1344,0,Y,TA,819,1,137500
Lvl,1963.0,1,1188,1088,7,TA,0,GasA,Norm,5,2,TA,1,1869,561,Y,TA,1088,0,124900
Lvl,1959.0,1,1144,748,6,TA,0,GasA,Norm,5,1,TA,1,1144,0,Y,TA,1144,1,143000
Lvl,2002.0,2,1629,1300,9,Gd,252,GasA,Norm,8,3,Gd,1,1629,0,Y,Gd,1616,1,270000
Lvl,2002.0,2,936,0,7,Gd,96,GasA,Norm,7,2,Gd,1,1776,840,Y,Gd,936,1,192500
Lvl,1972.0,1,1381,982,5,TA,0,GasA,Norm,6,2,Gd,1,1381,0,Y,TA,1161,1,197500
Lvl,1980.0,1,864,398,5,TA,0,GasA,Norm,5,2,Gd,1,864,0,Y,TA,864,0,129000
Lvl,1979.0,1,965,641,6,TA,0,GasA,Norm,5,1,TA,1,965,0,Y,TA,828,0,119900
Lvl,1974.0,1,768,660,5,TA,0,GasA,Norm,5,1,TA,1,768,0,Y,Gd,768,0,133900
Lvl,1969.0,2,1168,562,7,TA,189,GasA,Norm,5,2,TA,1,1968,800,Y,TA,784,1,172000
Lvl,,2,980,945,4,TA,0,GasA,Norm,6,0,TA,0,980,0,Y,Gd,945,0,127500
HLS,1946.0,2,979,484,8,TA,0,GasA,Norm,6,2,TA,2,1958,979,N,Gd,979,0,145000
Lvl,1980.0,1,561,285,5,TA,0,GasA,Norm,6,2,TA,1,1229,668,Y,Gd,561,1,124000
Lvl,1977.0,1,1057,417,6,TA,0,GasA,Norm,5,2,TA,1,1057,0,Y,TA,1057,0,132000
Lvl,2003.0,2,1337,699,6,Gd,39,GasA,Norm,7,2,Gd,1,1337,0,Y,Gd,1337,0,185000
Lvl,1999.0,2,696,604,6,Gd,44,GasA,Norm,7,2,Gd,1,1416,720,Y,Gd,696,0,155000
Lvl,,1,858,696,4,TA,0,GasA,Norm,5,0,TA,1,858,0,Y,TA,858,0,116500
Lvl,1977.0,2,1542,896,11,TA,282,GasA,Norm,6,2,TA,1,2872,1330,Y,Gd,1330,1,272000
Lvl,1976.0,2,804,556,7,TA,0,GasA,Norm,6,2,Gd,1,1548,744,Y,Gd,804,1,155000
Lvl,2007.0,2,1800,0,7,Gd,136,GasA,Norm,9,2,Ex,1,1800,0,Y,Ex,1800,0,239000
Lvl,2002.0,2,824,624,8,Gd,40,GasA,Norm,7,2,Gd,1,1894,1070,Y,Gd,817,1,214900
Lvl,2005.0,2,783,0,8,Gd,72,GasA,Norm,6,2,Gd,1,1484,701,Y,Gd,783,1,178900
HLS,1940.0,1,976,428,7,Gd,70,GasA,Norm,5,1,TA,1,1308,332,Y,TA,728,2,160000
Lvl,1955.0,1,1098,902,6,TA,0,GasA,Norm,5,1,TA,1,1098,0,Y,TA,1098,0,135000
Lvl,,1,600,0,6,TA,0,Grav,Norm,3,0,TA,1,968,368,N,TA,600,0,37900
Lvl,1958.0,1,1095,513,6,TA,0,GasA,Norm,6,1,TA,1,1095,0,Y,TA,588,0,140000
Lvl,,1,720,0,6,TA,0,GasA,Norm,4,0,TA,1,1192,472,N,TA,720,0,135000
Lvl,2003.0,2,764,567,6,Gd,27,GasA,Norm,7,2,Gd,1,1626,862,Y,Gd,764,0,173000
Lvl,1979.0,2,918,0,5,TA,0,GasA,Norm,6,1,TA,1,918,0,Y,Gd,918,1,99500
Lvl,2007.0,2,1428,0,6,Gd,120,GasA,Norm,7,2,Gd,1,1428,0,Y,Gd,1428,0,182000
Lvl,1997.0,1,1136,0,8,TA,135,GasA,Feedr,7,2,Gd,1,2019,883,N,Gd,728,0,167500
Lvl,2000.0,2,673,641,6,Gd,50,GasA,Norm,7,2,Gd,1,1382,709,Y,Gd,673,0,165000
Bnk,,1,869,0,4,TA,0,GasA,Norm,4,0,Fa,1,869,0,Y,Gd,440,0,85500
Lvl,2007.0,1,1241,1106,4,Gd,116,GasA,Norm,7,2,Gd,1,1241,0,Y,Gd,1241,0,199900
Bnk,1999.0,1,894,552,5,TA,0,GasA,Norm,4,2,TA,1,894,0,Y,TA,894,0,110000
Lvl,1963.0,1,1121,651,5,TA,80,GasA,Norm,5,2,TA,1,1121,0,Y,TA,1121,0,139000
Lvl,1961.0,1,999,867,6,Ex,76,GasA,Norm,7,2,Ex,1,999,0,Y,TA,944,0,178400
Lvl,1998.0,2,1276,854,8,Gd,0,GasA,Norm,8,3,Gd,1,2612,1336,Y,Gd,1225,1,336000
Lvl,2007.0,2,1266,0,6,Gd,16,GasA,Norm,7,2,Gd,1,1266,0,Y,Gd,1266,1,159895
Lvl,2002.0,2,1149,0,9,Gd,0,GasA,Norm,8,2,Gd,1,2290,1141,Y,Gd,1128,1,255900
Lvl,1977.0,2,1302,0,8,TA,0,GasA,Norm,5,2,Gd,2,1734,432,Y,,0,0,126000
Lvl,1950.0,1,1164,1040,5,TA,48,GasW,Norm,5,1,TA,1,1164,0,N,TA,1164,0,125000
Lvl,1950.0,1,1001,0,5,TA,0,GasA,Norm,6,1,Gd,1,1635,634,Y,TA,485,0,117000
Lvl,2010.0,2,1940,1646,8,Ex,95,GasA,Norm,9,3,Ex,1,1940,0,Y,Ex,1930,1,395192
Lvl,1976.0,2,1118,156,8,TA,224,GasA,Norm,6,2,Gd,1,2030,912,Y,TA,848,1,195000
Lvl,2006.0,2,778,0,6,Gd,50,GasA,Norm,7,2,Gd,1,1576,798,Y,Gd,770,0,197000
Lvl,1997.0,2,1407,1074,7,Gd,70,GasA,Norm,8,3,Gd,1,2392,985,Y,Gd,1396,1,348000
Lvl,1925.0,1,916,216,8,Gd,169,GasA,Norm,8,2,Gd,1,1742,826,Y,TA,916,1,168000
Lvl,1964.0,2,1020,536,7,TA,42,GasA,Norm,6,2,Gd,1,1851,831,Y,TA,822,1,187000
Lvl,2005.0,2,750,0,6,TA,35,GasA,Norm,6,2,Gd,1,1500,750,Y,Gd,750,0,173900
Lvl,2008.0,2,1718,1172,7,Ex,48,GasA,Norm,10,3,Ex,1,1718,0,Y,Ex,1700,1,337500
Lvl,1946.0,1,774,384,5,TA,57,GasA,Norm,4,1,TA,1,1230,456,Y,TA,747,0,121600
Lvl,1961.0,1,1050,915,6,TA,319,GasA,Norm,5,1,TA,1,1050,0,Y,TA,1050,0,136500
Lvl,1970.0,2,1442,0,6,TA,0,GasA,Norm,6,2,TA,1,1442,0,Y,TA,1442,1,185000
Lvl,1922.0,1,1077,0,6,TA,100,GasA,Norm,3,1,TA,1,1077,0,N,TA,1007,1,91000
Lvl,2006.0,2,1208,686,6,Gd,61,GasA,Norm,7,2,Gd,1,1208,0,Y,Gd,1187,0,206000
Lvl,1956.0,1,944,0,4,TA,0,GasW,Norm,3,2,Fa,1,944,0,N,,0,0,82000
Lvl,1920.0,1,691,0,4,TA,20,GasA,Norm,5,1,Ex,1,691,0,Y,Fa,691,0,86000
Lvl,2006.0,2,1574,24,7,Gd,104,GasA,Norm,8,3,Gd,1,1574,0,Y,Gd,1574,1,232000
Lvl,1976.0,2,1680,0,8,TA,0,GasA,RRAn,5,2,TA,2,1680,0,Y,TA,1680,0,136905
Lvl,2005.0,2,1504,16,7,Gd,0,GasA,Norm,7,2,Gd,1,1504,0,Y,Gd,1346,1,181000
Lvl,1977.0,2,985,595,6,Gd,0,GasA,Norm,5,1,TA,1,985,0,Y,Gd,985,0,149900
Lvl,1970.0,2,1657,1237,7,TA,0,GasA,Norm,6,2,TA,1,1657,0,Y,Gd,1657,1,163500
Lvl,1970.0,1,546,273,6,TA,0,GasA,Norm,4,1,TA,1,1092,546,Y,TA,546,0,88000
Lvl,2004.0,2,1710,0,7,Gd,48,GasA,Norm,7,2,Gd,1,1710,0,Y,Ex,1710,1,240000
Lvl,,2,1008,0,7,TA,0,GasA,Norm,5,0,TA,1,1522,0,Y,TA,1008,0,102000
Lvl,1948.0,2,720,0,7,TA,0,GasA,Norm,5,1,TA,1,1271,551,Y,TA,720,1,135000
Lvl,,2,1664,0,8,TA,0,GasA,Norm,5,0,TA,2,1664,0,N,,0,0,100000
Lvl,1923.0,1,900,0,7,TA,0,GasA,Norm,6,1,Gd,1,1502,602,Y,TA,602,2,165000
Lvl,1956.0,1,1022,247,4,TA,30,GasW,Norm,5,1,TA,1,1022,0,N,TA,1022,0,85000
Lvl,1948.0,1,1082,336,5,TA,130,GasA,Norm,6,1,TA,1,1082,0,Y,TA,1082,1,119200
Lvl,2001.0,2,810,643,6,Gd,45,GasA,Norm,8,2,Gd,1,1665,855,Y,Gd,810,0,227000
Lvl,1996.0,2,1504,690,6,Gd,66,GasA,Norm,7,2,Gd,1,1504,0,Y,Gd,1504,1,203000
Lvl,1984.0,1,1360,1036,4,Gd,0,GasA,Norm,8,2,Gd,1,1360,0,Y,Gd,1220,1,187500
Lvl,1991.0,2,802,0,7,Gd,0,GasA,Norm,7,2,Gd,1,1472,670,Y,Gd,384,1,160000
Lvl,2005.0,2,1506,16,6,Gd,20,GasA,Norm,7,2,Gd,1,1506,0,Y,Gd,1362,1,213490
Lvl,2005.0,1,1132,1024,5,TA,64,GasA,Norm,4,2,Gd,1,1132,0,Y,Gd,1132,0,176000
Lvl,2006.0,2,1220,684,6,Gd,54,GasA,Norm,7,2,Gd,1,1220,0,Y,Gd,1199,0,194000
Lvl,1957.0,1,912,324,6,TA,0,GasA,Norm,5,1,TA,1,1248,336,Y,TA,912,0,87000
Lvl,2005.0,2,1504,16,7,Gd,20,GasA,Norm,7,2,Gd,1,1504,0,Y,Gd,1346,1,191000
Lvl,1976.0,2,2898,1165,10,Gd,72,GasA,Norm,8,2,Gd,1,2898,0,Y,Gd,1565,1,287000
Lvl,1980.0,1,882,138,5,TA,0,GasA,Norm,5,2,TA,1,882,0,Y,TA,882,0,112500
Lvl,1960.0,1,1264,697,6,TA,0,GasA,Norm,5,2,TA,1,1264,0,Y,TA,1268,2,167500
HLS,2008.0,2,1646,1513,7,Gd,44,GasA,Norm,8,3,Gd,1,1646,0,Y,Gd,1638,1,293077
Lvl,1941.0,1,968,368,6,TA,0,GasA,Norm,5,1,TA,1,1376,408,Y,TA,768,1,105000
Lvl,1972.0,1,672,317,7,TA,28,GasA,Norm,6,1,TA,1,1218,546,Y,TA,672,0,118000
Lvl,,2,948,0,10,TA,0,GasA,Norm,5,0,TA,2,1928,980,Y,TA,686,0,160000
Lvl,1970.0,2,1687,523,12,TA,63,GasA,Norm,7,2,TA,1,3082,998,Y,TA,824,2,197000
Lvl,1993.0,2,1352,1012,10,Gd,55,GasA,Norm,8,3,Gd,1,2520,1168,Y,Gd,1338,1,310000
Lvl,2002.0,2,1654,986,6,Gd,136,GasA,Norm,7,3,Gd,1,1654,0,Y,Gd,1654,0,230000
Bnk,1938.0,1,954,0,5,TA,0,GasA,Norm,5,1,Fa,1,954,0,Y,Fa,920,1,119750
Lvl,1957.0,1,845,0,5,TA,0,GasA,Norm,4,1,TA,1,845,0,N,,0,0,84000
HLS,2008.0,2,1620,1022,6,Gd,0,GasA,Norm,9,3,Ex,1,1620,0,Y,Ex,1620,1,315500
Lvl,2001.0,2,1055,0,7,Gd,45,GasA,Norm,8,2,Gd,1,2263,1208,Y,Gd,1055,1,287000
Lvl,,1,798,0,6,TA,0,GasA,Norm,4,0,TA,1,1344,546,Y,TA,546,1,97000
Lvl,1970.0,1,630,509,3,TA,0,GasA,Norm,4,1,TA,1,630,0,Y,Gd,630,0,80000
Lvl,1957.0,2,1803,168,8,TA,0,GasA,Norm,5,2,TA,1,1803,0,Y,TA,1134,1,155000
Lvl,1966.0,1,800,400,7,TA,40,GasA,Norm,6,2,Gd,1,1632,832,Y,TA,800,0,173000
Lvl,2005.0,2,1306,900,5,Gd,63,GasA,Norm,6,2,Gd,1,1306,0,Y,Gd,1306,1,196000
Lvl,1990.0,2,1532,1085,10,TA,121,GasA,Norm,7,2,Gd,1,2329,797,Y,Gd,1475,1,262280
Lvl,1981.0,2,2524,1104,9,Gd,120,GasA,Norm,8,2,Gd,1,2524,0,Y,Gd,2524,1,278000
Lvl,1955.0,2,1733,0,8,TA,0,GasA,Norm,3,2,TA,1,1733,0,Y,,0,1,139600
Lvl,2005.0,3,1992,240,11,Gd,108,GasA,Norm,9,3,Ex,1,2868,876,Y,Ex,1992,1,556581
Lvl,1996.0,1,990,686,5,TA,0,GasA,Norm,5,2,TA,1,990,0,Y,Gd,990,0,145000
Lvl,1960.0,1,1771,0,9,TA,0,GasA,Norm,5,2,TA,1,1771,0,Y,,0,1,115000
Low,1946.0,1,930,0,6,TA,0,GasA,Norm,4,1,Gd,1,930,0,Y,,0,0,84900
Lvl,2007.0,2,1302,0,6,Gd,22,GasA,Norm,7,2,Gd,1,1302,0,Y,Gd,1302,0,176485
Lvl,2007.0,2,1316,0,6,Gd,20,GasA,Norm,7,2,Gd,1,1316,0,Y,Gd,1316,1,200141
Lvl,1964.0,1,1127,442,9,TA,52,GasA,Norm,6,2,TA,1,1977,850,Y,TA,816,1,165000
Lvl,1957.0,1,1526,383,7,TA,78,GasA,Norm,5,1,TA,1,1526,0,Y,TA,1216,1,144500
Lvl,2002.0,2,1091,932,7,Gd,60,GasA,Norm,8,2,Gd,1,1989,898,Y,Gd,1065,1,255000
Lvl,1976.0,2,1523,644,7,TA,0,GasA,Norm,6,2,TA,1,1523,0,Y,Gd,1193,1,180000
Lvl,2005.0,2,1364,659,6,Gd,36,GasA,Norm,7,2,Gd,1,1364,0,Y,Gd,1364,1,185850
Lvl,1994.0,2,979,595,7,Gd,98,GasA,Norm,7,2,Gd,1,1850,871,Y,Gd,973,1,248000
Lvl,2008.0,2,1130,936,10,Ex,102,GasA,Norm,9,3,Ex,1,2184,1054,Y,Ex,1104,1,335000
HLS,1977.0,1,1096,297,7,TA,0,GasA,Norm,6,2,TA,1,1991,895,Y,TA,854,1,220000
Lvl,2001.0,2,1338,616,6,Gd,0,GasA,Norm,8,2,Gd,1,1338,0,Y,Gd,1338,0,213500
Low,1994.0,1,894,0,6,Fa,20,GasA,Norm,3,3,TA,1,894,0,Y,TA,894,0,81000
Lvl,1945.0,2,1422,0,10,TA,57,GasA,Norm,5,2,TA,2,2337,915,N,TA,662,0,90000
Lvl,1976.0,1,1103,397,5,TA,120,GasA,Norm,6,2,Gd,1,1103,0,Y,TA,1103,1,110500
Lvl,1966.0,1,1154,740,6,TA,58,GasA,Norm,5,2,TA,1,1154,0,Y,TA,1154,1,154000
Lvl,1996.0,2,1306,1201,7,Gd,44,GasA,Norm,7,2,Gd,1,2260,954,Y,Ex,1306,0,328000
Lvl,1993.0,2,799,0,7,Gd,40,GasA,Norm,6,2,TA,1,1571,772,Y,Gd,799,1,178000
Lvl,1964.0,1,798,674,7,TA,128,GasA,Norm,6,2,TA,1,1611,813,Y,TA,780,0,167900
Lvl,1973.0,2,1291,837,10,TA,20,GasA,Norm,6,2,TA,1,2521,1230,Y,Gd,942,1,151400
Lvl,1985.0,1,893,220,4,TA,0,GasA,Norm,5,2,Gd,1,893,0,Y,TA,845,0,135000
Lvl,1956.0,1,1048,586,6,TA,20,GasA,Norm,5,1,TA,1,1048,0,Y,TA,1048,0,135000
Lvl,1968.0,1,829,298,8,TA,0,GasA,Norm,6,2,TA,1,1556,727,Y,TA,727,0,154000
Lvl,1954.0,1,1002,0,7,TA,0,GasA,Norm,5,1,TA,1,1456,454,Y,Fa,810,1,91500
Bnk,1977.0,1,698,535,6,TA,0,GasA,Norm,6,2,TA,1,1426,728,Y,TA,690,0,159500
Lvl,2006.0,2,1240,0,5,Gd,93,GasA,Norm,7,3,Gd,1,1240,0,Y,Gd,1240,0,194000
Lvl,1940.0,1,960,410,6,TA,0,GasA,Norm,7,1,TA,1,1740,780,Y,TA,800,2,219500
Lvl,1950.0,2,1096,626,7,TA,21,GasA,Norm,5,2,Gd,1,1466,370,Y,Fa,796,1,170000
Lvl,1969.0,1,1096,75,6,TA,32,GasA,Norm,5,1,TA,1,1096,0,Y,TA,1096,0,138800
Lvl,2004.0,1,848,662,3,Gd,0,GasA,Norm,6,2,Gd,1,848,0,Y,Gd,848,1,155900
Lvl,1996.0,1,990,495,5,TA,64,GasA,Norm,5,1,TA,1,990,0,Y,Gd,990,0,126000
Lvl,1971.0,2,1258,656,5,Gd,0,GasA,Norm,6,2,Gd,1,1258,0,Y,TA,1258,0,145000
Lvl,1963.0,1,1040,824,5,TA,0,GasA,Norm,5,1,TA,1,1040,0,Y,TA,1040,0,133000
Lvl,2002.0,2,1459,0,6,Gd,39,GasA,Norm,7,2,Gd,1,1459,0,Y,Gd,1459,1,192000
Lvl,1964.0,1,1251,553,6,TA,116,GasA,Norm,6,1,TA,1,1251,0,Y,TA,1251,2,160000
Lvl,1995.0,2,691,592,6,TA,44,GasA,Norm,6,2,TA,1,1498,807,Y,Gd,691,1,187500
Lvl,1992.0,1,996,747,5,TA,0,GasA,Norm,6,2,Gd,1,996,0,Y,Gd,936,0,147000
Lvl,1973.0,1,546,334,6,TA,96,GasA,Norm,4,1,TA,1,1092,546,Y,TA,546,0,83500
Lvl,2005.0,2,1082,0,9,Gd,50,GasA,Norm,8,3,Gd,1,1953,871,Y,Gd,1082,1,252000
Lvl,2004.0,2,970,0,7,Gd,40,GasA,Norm,7,2,Gd,1,1709,739,Y,Gd,970,0,137500
Lvl,2005.0,1,1247,1039,4,Gd,84,GasA,Norm,8,2,Gd,1,1247,0,Y,Gd,1247,1,197000
Lvl,1987.0,2,1040,0,6,TA,0,Wall,Norm,3,2,TA,2,1040,0,N,,0,0,92900
Lvl,1999.0,2,624,510,4,Gd,48,GasA,Norm,7,2,Gd,1,1252,628,Y,Gd,600,0,160000
Bnk,1925.0,2,1390,423,7,TA,0,GasA,Norm,6,2,TA,1,1694,304,Y,TA,1181,1,136500
Lvl,1977.0,1,1200,661,6,TA,64,GasA,Norm,5,2,Gd,1,1200,0,Y,TA,864,0,146000
Lvl,1956.0,1,936,248,4,TA,0,GasA,Norm,5,1,TA,1,936,0,Y,TA,936,0,129000
Lvl,2006.0,2,1314,24,6,Gd,22,GasA,Norm,6,2,Gd,1,1314,0,Y,Gd,1314,1,176432
Lvl,,1,773,0,7,TA,0,GasA,Norm,6,0,Gd,1,1355,582,Y,TA,684,0,127000
Lvl,1987.0,1,1088,0,5,Gd,74,GasA,Norm,8,2,Gd,1,1088,0,Y,Gd,1074,0,170000
Lvl,1936.0,1,757,672,6,TA,0,GasA,Norm,4,1,TA,1,1324,567,Y,TA,672,0,128000
Lvl,1978.0,2,1601,704,7,TA,0,GasA,Norm,7,2,TA,1,1601,0,Y,Gd,1271,1,157000
Bnk,1930.0,1,438,290,3,TA,0,GasA,Norm,2,1,Fa,1,438,0,N,TA,290,0,60000
Lvl,1981.0,1,950,412,5,TA,0,GasA,Norm,5,1,TA,1,950,0,Y,TA,950,0,119500
Lvl,1960.0,1,1134,588,6,TA,16,GasA,Norm,5,1,TA,1,1134,0,Y,TA,1010,0,135000
Lvl,1954.0,1,1194,655,6,TA,0,GasA,Norm,6,2,TA,1,1194,0,Y,TA,655,1,159500
Lvl,1970.0,2,630,0,6,TA,0,GasA,Norm,5,2,TA,1,1302,672,Y,TA,630,0,106000
Lvl,1994.0,2,1500,1032,9,Gd,32,GasA,Norm,8,2,Gd,1,2622,1122,Y,Ex,1463,2,325000
Lvl,1990.0,2,1442,738,6,Gd,244,GasA,Norm,7,2,Gd,1,1442,0,Y,Gd,910,1,179900
HLS,2006.0,2,887,0,9,Gd,100,GasA,Norm,7,2,Gd,1,2021,1134,Y,Ex,868,1,274725
Lvl,2000.0,2,948,0,7,TA,48,GasA,Norm,6,2,TA,1,1690,742,Y,Gd,924,1,181000
Lvl,2004.0,2,1836,1039,7,Gd,185,GasA,Norm,8,3,Gd,1,1836,0,Y,Ex,1836,1,280000
Lvl,1995.0,2,773,219,8,TA,84,GasA,Norm,6,2,TA,1,1658,885,Y,Gd,773,1,188000
Lvl,1976.0,2,1098,403,8,TA,69,GasA,Norm,7,2,TA,1,1964,866,Y,TA,803,1,205000
Lvl,1957.0,1,816,708,5,TA,0,GasA,Norm,5,1,TA,1,816,0,Y,TA,816,0,129900
Lvl,1953.0,1,1008,643,6,TA,18,GasA,Norm,5,1,Gd,1,1008,0,Y,TA,1008,0,134500
Lvl,1955.0,1,833,415,4,TA,0,GasA,Norm,5,1,Gd,1,833,0,Y,TA,833,0,117000
Lvl,2007.0,2,1734,1004,7,Gd,0,GasA,Norm,8,3,Ex,1,1734,0,Y,Ex,1734,1,318000
Lvl,2002.0,2,779,353,7,Gd,0,GasA,Norm,8,2,Gd,1,1419,640,Y,Gd,408,1,184100
Lvl,1967.0,1,894,702,5,TA,0,GasA,Norm,5,2,Gd,1,894,0,Y,TA,894,0,130000
Lvl,1958.0,1,1021,0,6,TA,34,GasA,Norm,5,1,TA,1,1601,580,Y,TA,533,0,140000
Lvl,1959.0,1,1040,369,6,TA,0,GasA,Norm,5,1,TA,1,1040,0,Y,TA,1040,0,133700
Bnk,1920.0,1,1012,0,6,TA,22,GasA,Norm,6,1,TA,1,1012,0,Y,TA,1012,1,118400
Lvl,2005.0,2,1552,24,7,Gd,20,GasA,Norm,7,3,Gd,1,1552,0,Y,Gd,1552,0,212900
Lvl,1956.0,1,960,0,5,TA,0,GasA,Norm,4,1,TA,1,960,0,Y,TA,672,0,112000
Lvl,,1,698,0,4,TA,200,GasA,Norm,5,0,TA,1,698,0,Y,TA,698,0,118000
Lvl,1992.0,2,812,0,7,TA,25,GasA,Norm,7,2,Gd,1,1482,670,Y,Gd,384,1,163900
Lvl,1977.0,1,1005,0,5,TA,0,GasA,Norm,4,2,Fa,1,1005,0,Y,TA,1005,1,115000
Lvl,2007.0,2,1555,0,7,Gd,20,GasA,Norm,7,3,Gd,1,1555,0,Y,Gd,1373,1,174000
Lvl,2004.0,2,1530,1300,7,Gd,36,GasA,Norm,7,3,Gd,1,1530,0,Y,Gd,1530,1,259000
Lvl,2004.0,2,847,0,8,Gd,48,GasA,Norm,7,2,Gd,1,1959,1112,Y,Gd,847,1,215000
Lvl,1980.0,1,936,936,4,TA,0,GasA,Norm,5,2,TA,1,936,0,Y,Gd,936,0,140000
Lvl,1981.0,2,1328,622,7,TA,44,GasA,Norm,4,2,Gd,1,1981,653,Y,TA,1122,2,135000
Lvl,,1,974,212,5,TA,28,GasA,Norm,5,0,TA,1,974,0,Y,Gd,974,0,93500
Lvl,1930.0,2,1178,0,8,TA,48,GasW,Norm,6,1,Fa,1,2210,1032,Y,TA,1008,0,117500
Lvl,1995.0,2,1142,584,8,Gd,155,GasA,Norm,8,2,Gd,1,2020,878,Y,Gd,1128,1,239500
HLS,1997.0,2,916,0,7,TA,38,GasA,Norm,6,2,TA,1,1600,684,Y,Gd,916,1,169000
Lvl,1926.0,1,986,0,5,TA,128,GasA,Norm,6,1,TA,1,986,0,N,TA,960,1,102000
Lvl,1950.0,1,1032,280,6,TA,0,GasA,Norm,6,1,TA,1,1252,220,Y,TA,1032,0,119000
Lvl,,1,780,0,6,TA,0,GasA,Norm,5,0,TA,1,1020,240,N,TA,780,0,94000
Lvl,1977.0,2,1567,1567,5,TA,32,GasA,Norm,6,2,Gd,1,1567,0,Y,TA,1567,2,196000
Lvl,1972.0,1,1167,645,6,TA,0,GasA,Norm,5,2,TA,1,1167,0,Y,TA,915,1,144000
Lvl,1988.0,1,952,852,4,TA,0,GasA,Norm,5,2,TA,1,952,0,Y,TA,952,0,139000
Lvl,1976.0,2,1088,381,9,TA,96,GasA,Norm,5,2,Gd,1,1868,780,Y,TA,780,1,197500
Lvl,2006.0,3,1466,1150,11,Gd,144,GasA,Norm,8,3,Gd,1,2828,1362,Y,Ex,1466,1,424870
Lvl,,1,1006,288,5,TA,24,GasA,Norm,5,0,TA,1,1006,0,Y,TA,1006,0,80000
Lvl,1941.0,1,672,348,5,TA,0,Grav,Norm,4,1,Fa,1,924,252,N,Gd,672,0,80000
Lvl,1928.0,1,1042,0,8,TA,0,GasA,Norm,5,1,TA,1,1576,534,Y,TA,1042,1,149000
Lvl,1985.0,2,1298,1258,5,Gd,26,GasA,Norm,6,2,Gd,1,1298,0,Y,Gd,1298,1,180000
